congress,icpsr_id,state_code,cd,state,party_code,name,first_dimension,second_dimension
93,12105,81,0,ALASKA,100,GRAVEL M,-0.285,0.074
93,12109,81,0,ALASKA,200,STEVENS T,0.143,-0.684
93,3658,61,0,ARIZONA,200,GOLDWATER B,0.661,-0.624
93,10804,61,0,ARIZONA,200,FANNIN P,0.583,-0.107
93,6151,42,0,ARKANSA,100,MCCLELLAN J,0.048,0.785
93,3388,42,0,ARKANSA,100,FULBRIGHT J,-0.641,1.328
93,10777,71,0,CALIFOR,100,TUNNEY J,-0.315,-0.252
93,12103,71,0,CALIFOR,100,CRANSTON A,-0.381,-0.041
93,14104,62,0,COLORAD,100,HASKELL F,-0.417,0.482
93,10514,62,0,COLORAD,200,DOMINICK P,0.333,-0.536
93,12032,1,0,CONNECT,200,WEICKER L,0.108,-0.853
93,7847,1,0,CONNECT,100,RIBICOFF A,-0.351,-0.213
93,14101,11,0,DELAWAR,100,BIDEN J,-0.409,0.468
93,11044,11,0,DELAWAR,200,ROTH W,0.291,-0.619
93,10593,43,0,FLORIDA,200,GURNEY E,0.324,-0.043
93,13101,43,0,FLORIDA,100,CHILES L,-0.197,0.554
93,9174,44,0,GEORGIA,100,TALMADGE H,-0.074,0.949
93,14108,44,0,GEORGIA,100,NUNN S,-0.081,0.881
93,3255,82,0,HAWAII,200,FONG H,0.193,-0.582
93,4812,82,0,HAWAII,100,INOUYE D,-0.321,0.144
93,11029,63,0,IDAHO,200,MCCLURE J,0.497,-0.171
93,1721,63,0,IDAHO,100,CHURCH F,-0.363,0.409
93,13102,21,0,ILLINOI,100,STEVENSON A,-0.337,-0.122
93,11205,21,0,ILLINOI,200,PERCY C,0.043,-0.927
93,10800,22,0,INDIANA,100,BAYH B,-0.416,0.136
93,4154,22,0,INDIANA,100,HARTKE V,-0.431,0.38
93,12106,31,0,IOWA,100,HUGHES H,-0.567,0.341
93,14102,31,0,IOWA,100,CLARK D,-0.556,0.054
93,10817,32,0,KANSAS,200,PEARSON J,0.053,-0.573
93,10513,32,0,KANSAS,200,DOLE R,0.271,-0.442
93,14106,51,0,KENTUCK,100,HUDDLESTON,-0.284,0.542
93,12102,51,0,KENTUCK,200,COOK M,0.135,-0.498
93,5767,45,0,LOUISIA,100,LONG R,-0.117,0.845
93,14107,45,0,LOUISIA,100,JOHNSTON J,-0.095,0.576
93,6831,2,0,MAINE,100,MUSKIE E,-0.398,0.075
93,10736,2,0,MAINE,100,HATHAWAY W,-0.465,-0.027
93,12002,52,0,MARYLAN,200,BEALL G,0.174,-0.688
93,10535,52,0,MARYLAN,200,MATHIAS C,-0.103,-0.965
93,10808,3,0,MASSACH,100,KENNEDY E,-0.48,-0.317
93,11201,3,0,MASSACH,200,BROOKE E,-0.199,-0.999
93,3824,23,0,MICHIGA,200,GRIFFIN R,0.336,-0.79
93,4148,23,0,MICHIGA,100,HART P,-0.478,-0.236
93,10813,33,0,MINNESO,100,MONDALE W,-0.435,-0.077
93,4728,33,0,MINNESO,100,HUMPHREY H,-0.366,-0.049
93,8883,46,0,MISSISS,100,STENNIS J,-0.034,0.918
93,2822,46,0,MISSISS,100,EASTLAND J,0.095,0.948
93,12104,34,0,MISSOUR,100,EAGLETON T,-0.363,0.291
93,9141,34,0,MISSOUR,100,SYMINGTON S,-0.317,0.384
93,6442,64,0,MONTANA,100,METCALF L,-0.499,0.597
93,5967,64,0,MONTANA,100,MANSFIELD M,-0.529,0.742
93,4660,35,0,NEBRASK,200,HRUSKA R,0.445,-0.199
93,2267,35,0,NEBRASK,200,CURTIS C,0.527,-0.19
93,1482,65,0,NEVADA,100,CANNON H,-0.184,0.552
93,688,65,0,NEVADA,100,BIBLE A,-0.195,0.566
93,2087,4,0,NEW HAM,200,COTTON N,0.451,-0.369
93,10810,4,0,NEW HAM,100,MCINTYRE T,-0.311,0.196
93,1569,12,0,NEW JER,200,CASE C,-0.284,-0.955
93,10147,12,0,NEW JER,100,WILLIAMS H,-0.37,-0.322
93,14103,66,0,NEW MEX,200,DOMENICI P,0.201,-0.329
93,6611,66,0,NEW MEX,100,MONTOYA J,-0.208,0.261
93,4898,13,0,NEW YOR,200,JAVITS J,-0.201,-0.982
93,13100,13,0,NEW YOR,112,BUCKLEY J,0.505,-0.694
93,2987,47,0,NORTH C,100,ERVIN S,0.034,1.234
93,14105,47,0,NORTH C,200,HELMS J,0.593,0.699
93,1252,36,0,NORTH D,100,BURDICK Q,-0.35,0.431
93,10450,36,0,NORTH D,200,YOUNG M,0.159,0.043
93,10630,24,0,OHIO,200,TAFT R,0.252,-0.96
93,12108,24,0,OHIO,200,SAXBE W,0.234,-0.972
93,14073,24,0,OHIO,100,METZENBAUM,-0.498,0.146
93,14100,53,0,OKLAHOM,200,BARTLETT D,0.446,-0.121
93,12101,53,0,OKLAHOM,200,BELLMON H,0.323,-0.724
93,12107,72,0,OREGON,200,PACKWOOD B,0.115,-0.828
93,11203,72,0,OREGON,200,HATFIELD M,0.032,-0.985
93,8301,14,0,PENNSYL,200,SCOTT H,0.14,-0.863
93,10557,14,0,PENNSYL,200,SCHWEIKER R,-0.034,-0.629
93,10818,5,0,RHODE I,100,PELL C,-0.351,-0.189
93,7229,5,0,RHODE I,100,PASTORE J,-0.257,-0.031
93,9369,48,0,SOUTH C,200,THURMOND S,0.423,0.135
93,11204,48,0,SOUTH C,100,HOLLINGS E,-0.23,0.926
93,13000,37,0,SOUTH D,100,ABOUREZK J,-0.705,0.661
93,6256,37,0,SOUTH D,100,MCGOVERN G,-0.562,0.305
93,11200,54,0,TENNESS,200,BAKER H,0.261,-0.552
93,10571,54,0,TENNESS,200,BROCK B,0.374,-0.485
93,10823,49,0,TEXAS,200,TOWER J,0.453,-0.236
93,660,49,0,TEXAS,100,BENTSEN L,-0.119,0.403
93,6754,67,0,UTAH,100,MOSS F,-0.322,0.151
93,645,67,0,UTAH,200,BENNETT W,0.525,-0.42
93,10562,6,0,VERMONT,200,STAFFORD R,0.014,-0.706
93,52,6,0,VERMONT,200,AIKEN G,0.103,-0.579
93,11048,40,0,VIRGINI,200,SCOTT W,0.564,0.826
93,10802,40,0,VIRGINI,328,BYRD H,0.148,0.968
93,5913,73,0,WASHING,100,MAGNUSON W,-0.307,0.276
93,4851,73,0,WASHING,100,JACKSON H,-0.278,0.135
93,1366,56,0,WEST VI,100,BYRD R,-0.256,0.69
93,7722,56,0,WEST VI,100,RANDOLPH J,-0.24,0.415
93,7638,25,0,WISCONS,100,PROXMIRE W,-0.495,0.923
93,10816,25,0,WISCONS,100,NELSON G,-0.543,0.369
93,6249,68,0,WYOMING,100,MCGEE G,-0.14,0.051
93,11202,68,0,WYOMING,200,HANSEN C,0.501,-0.214
94,99905,99,0,USA,200,FORD,0.342,-0.94
94,8764,41,0,ALABAMA,100,SPARKMAN,-0.106,0.762
94,12100,41,0,ALABAMA,100,ALLEN,0.131,0.997
94,12105,81,0,ALASKA,100,GRAVEL,-0.226,0.008
94,12109,81,0,ALASKA,200,STEVENS,0.149,-0.672
94,10804,61,0,ARIZONA,200,FANNIN,0.619,-0.087
94,3658,61,0,ARIZONA,200,GOLDWATER,0.658,-0.693
94,6151,42,0,ARKANSA,100,MCCLELLAN,0.039,0.786
94,14300,42,0,ARKANSA,100,BUMPERS,-0.311,0.49
94,12103,71,0,CALIFOR,100,CRANSTON,-0.387,-0.053
94,10777,71,0,CALIFOR,100,TUNNEY,-0.315,-0.252
94,14104,62,0,COLORAD,100,HASKELL,-0.417,0.482
94,14305,62,0,COLORAD,100,HART  G,-0.403,0.429
94,12032,1,0,CONNECT,200,WEICKER,0.073,-0.902
94,7847,1,0,CONNECT,100,RIBICOFF,-0.354,-0.216
94,14101,11,0,DELAWAR,100,BIDEN,-0.402,0.436
94,11044,11,0,DELAWAR,200,ROTH,0.288,-0.62
94,14309,43,0,FLORIDA,100,STONE,-0.133,0.536
94,13101,43,0,FLORIDA,100,CHILES,-0.194,0.549
94,9174,44,0,GEORGIA,100,TALMADGE,-0.092,0.947
94,14108,44,0,GEORGIA,100,NUNN,-0.089,0.858
94,4812,82,0,HAWAII,100,INOUYE,-0.323,0.146
94,3255,82,0,HAWAII,200,FONG,0.205,-0.579
94,11029,63,0,IDAHO,200,MCCLURE,0.504,-0.151
94,1721,63,0,IDAHO,100,CHURCH,-0.363,0.426
94,13102,21,0,ILLINOI,100,STEVENSON,-0.325,-0.12
94,11205,21,0,ILLINOI,200,PERCY,0.051,-0.912
94,10800,22,0,INDIANA,100,BAYH,-0.421,0.128
94,4154,22,0,INDIANA,100,HARTKE,-0.44,0.407
94,14102,31,0,IOWA,100,CLARK,-0.556,0.054
94,10715,31,0,IOWA,100,CULVER,-0.503,-0.124
94,10513,32,0,KANSAS,200,DOLE,0.277,-0.441
94,10817,32,0,KANSAS,200,PEARSON,0.024,-0.603
94,14106,51,0,KENTUCK,100,HUDDLESTON,-0.276,0.544
94,14302,51,0,KENTUCK,100,FORD,-0.229,0.544
94,14107,45,0,LOUISIA,100,JOHNSTON,-0.109,0.615
94,5767,45,0,LOUISIA,100,LONG,-0.115,0.842
94,6831,2,0,MAINE,100,MUSKIE,-0.408,0.098
94,10736,2,0,MAINE,100,HATHAWAY,-0.465,-0.027
94,12002,52,0,MARYLAN,200,BEALL,0.174,-0.688
94,10535,52,0,MARYLAN,200,MATHIAS,-0.111,-0.979
94,10808,3,0,MASSACH,100,KENNEDY,-0.481,-0.316
94,11201,3,0,MASSACH,200,BROOKE,-0.228,-1.031
94,4148,23,0,MICHIGA,100,HART  P,-0.47,-0.236
94,3824,23,0,MICHIGA,200,GRIFFIN,0.341,-0.73
94,10813,33,0,MINNESO,100,MONDALE,-0.429,-0.044
94,4728,33,0,MINNESO,100,HUMPHREY,-0.361,-0.049
94,2822,46,0,MISSISS,100,EASTLAND,0.09,0.956
94,8883,46,0,MISSISS,100,STENNIS,-0.046,0.918
94,12104,34,0,MISSOUR,100,EAGLETON,-0.36,0.292
94,9141,34,0,MISSOUR,100,SYMINGTON,-0.322,0.413
94,6442,64,0,MONTANA,100,METCALF,-0.516,0.654
94,5967,64,0,MONTANA,100,MANSFIELD,-0.552,0.791
94,2267,35,0,NEBRASK,200,CURTIS,0.526,-0.2
94,4660,35,0,NEBRASK,200,HRUSKA,0.441,-0.21
94,1482,65,0,NEVADA,100,CANNON,-0.188,0.59
94,14077,65,0,NEVADA,200,LAXALT,0.512,-0.245
94,10810,4,0,NEW HAM,100,MCINTYRE,-0.332,0.231
94,14310,4,0,NEW HAM,100,DURKIN,-0.421,0.375
94,1569,12,0,NEW JER,200,CASE,-0.302,-0.95
94,10147,12,0,NEW JER,100,WILLIAMS,-0.372,-0.331
94,14103,66,0,NEW MEX,200,DOMENICI,0.205,-0.328
94,6611,66,0,NEW MEX,100,MONTOYA,-0.188,0.266
94,4898,13,0,NEW YOR,200,JAVITS,-0.206,-0.982
94,13100,13,0,NEW YOR,112,BUCKLEY,0.505,-0.694
94,14308,47,0,NORTH C,100,MORGAN,-0.185,0.962
94,14105,47,0,NORTH C,200,HELMS,0.608,0.685
94,1252,36,0,NORTH D,100,BURDICK,-0.341,0.437
94,10450,36,0,NORTH D,200,YOUNG,0.156,0.03
94,14304,24,0,OHIO,100,GLENN,-0.212,0.028
94,10630,24,0,OHIO,200,TAFT,0.252,-0.96
94,12101,53,0,OKLAHOM,200,BELLMON,0.292,-0.736
94,14100,53,0,OKLAHOM,200,BARTLETT,0.446,-0.121
94,11203,72,0,OREGON,200,HATFIELD,0.03,-0.987
94,12107,72,0,OREGON,200,PACKWOOD,0.109,-0.828
94,8301,14,0,PENNSYL,200,SCOTT  H,0.144,-0.867
94,10557,14,0,PENNSYL,200,SCHWEIKER,0.025,-0.577
94,10818,5,0,RHODE I,100,PELL,-0.356,-0.203
94,7229,5,0,RHODE I,100,PASTORE,-0.26,-0.012
94,9369,48,0,SOUTH C,200,THURMOND,0.419,0.127
94,11204,48,0,SOUTH C,100,HOLLINGS,-0.236,0.932
94,13000,37,0,SOUTH D,100,ABOUREZK,-0.705,0.661
94,6256,37,0,SOUTH D,100,MCGOVERN,-0.567,0.293
94,11200,54,0,TENNESS,200,BAKER,0.258,-0.573
94,10571,54,0,TENNESS,200,BROCK,0.374,-0.485
94,660,49,0,TEXAS,100,BENTSEN,-0.123,0.405
94,10823,49,0,TEXAS,200,TOWER,0.443,-0.294
94,6754,67,0,UTAH,100,MOSS,-0.299,0.12
94,14303,67,0,UTAH,200,GARN,0.481,-0.322
94,10562,6,0,VERMONT,200,STAFFORD,0.01,-0.72
94,14307,6,0,VERMONT,100,LEAHY,-0.352,-0.001
94,10802,40,0,VIRGINI,328,BYRD H F,0.174,1.025
94,11048,40,0,VIRGINI,200,SCOTT  W,0.564,0.826
94,5913,73,0,WASHING,100,MAGNUSON,-0.309,0.288
94,4851,73,0,WASHING,100,JACKSON,-0.277,0.141
94,7722,56,0,WEST VI,100,RANDOLPH,-0.237,0.462
94,1366,56,0,WEST VI,100,BYRD R C,-0.264,0.706
94,10816,25,0,WISCONS,100,NELSON,-0.532,0.404
94,7638,25,0,WISCONS,100,PROXMIRE,-0.491,1.035
94,11202,68,0,WYOMING,200,HANSEN,0.495,-0.199
94,6249,68,0,WYOMING,100,MCGEE,-0.112,0.019
95,99906,99,0,USA,100,CARTER,-0.422,0.024
95,8764,41,0,ALABAMA,100,SPARKMAN,-0.101,0.762
95,12100,41,0,ALABAMA,100,ALLEN  J.,0.161,0.999
95,14517,41,0,ALABAMA,100,ALLEN  M.,0.135,0.468
95,12109,81,0,ALASKA,200,STEVENS,0.156,-0.659
95,12105,81,0,ALASKA,100,GRAVEL,-0.168,-0.058
95,14502,61,0,ARIZONA,100,DECONCINI,-0.168,0.698
95,3658,61,0,ARIZONA,200,GOLDWATER,0.655,-0.762
95,14300,42,0,ARKANSA,100,BUMPERS,-0.319,0.499
95,6151,42,0,ARKANSA,100,MCCLELLAN,0.03,0.787
95,14514,42,0,ARKANSA,100,HODGES,-0.317,0.728
95,12103,71,0,CALIFOR,100,CRANSTON,-0.394,-0.065
95,14504,71,0,CALIFOR,200,HAYAKAWA,0.395,-0.799
95,14305,62,0,COLORAD,100,HART,-0.407,0.353
95,14104,62,0,COLORAD,100,HASKELL,-0.417,0.482
95,12032,1,0,CONNECT,200,WEICKER,0.039,-0.951
95,7847,1,0,CONNECT,100,RIBICOFF,-0.358,-0.219
95,11044,11,0,DELAWAR,200,ROTH,0.285,-0.62
95,14101,11,0,DELAWAR,100,BIDEN,-0.395,0.404
95,14309,43,0,FLORIDA,100,STONE,-0.133,0.536
95,13101,43,0,FLORIDA,100,CHILES,-0.192,0.545
95,9174,44,0,GEORGIA,100,TALMADGE,-0.11,0.945
95,14108,44,0,GEORGIA,100,NUNN,-0.097,0.836
95,10605,82,0,HAWAII,100,MATSUNAGA,-0.322,0.026
95,4812,82,0,HAWAII,100,INOUYE,-0.325,0.148
95,1721,63,0,IDAHO,100,CHURCH,-0.363,0.444
95,11029,63,0,IDAHO,200,MCCLURE,0.51,-0.132
95,13102,21,0,ILLINOI,100,STEVENSON,-0.313,-0.118
95,11205,21,0,ILLINOI,200,PERCY,0.059,-0.897
95,14506,22,0,INDIANA,200,LUGAR,0.337,-0.592
95,10800,22,0,INDIANA,100,BAYH,-0.427,0.12
95,10715,31,0,IOWA,100,CULVER,-0.503,-0.124
95,14102,31,0,IOWA,100,CLARK,-0.556,0.054
95,10817,32,0,KANSAS,200,PEARSON,-0.004,-0.634
95,10513,32,0,KANSAS,200,DOLE,0.283,-0.44
95,14106,51,0,KENTUCK,100,HUDDLESTON,-0.268,0.545
95,14302,51,0,KENTUCK,100,FORD,-0.233,0.578
95,5767,45,0,LOUISIA,100,LONG,-0.112,0.839
95,14107,45,0,LOUISIA,100,JOHNSTON,-0.122,0.655
95,10736,2,0,MAINE,100,HATHAWAY,-0.465,-0.027
95,6831,2,0,MAINE,100,MUSKIE,-0.417,0.121
95,13039,52,0,MARYLAN,100,SARBANES,-0.462,-0.095
95,10535,52,0,MARYLAN,200,MATHIAS,-0.119,-0.992
95,10808,3,0,MASSACH,100,KENNEDY,-0.482,-0.316
95,11201,3,0,MASSACH,200,BROOKE,-0.258,-1.063
95,3824,23,0,MICHIGA,200,GRIFFIN,0.346,-0.67
95,11043,23,0,MICHIGA,100,RIEGLE,-0.479,-0.044
95,4728,33,0,MINNESO,100,HUMPHREY  H,-0.355,-0.048
95,14516,33,0,MINNESO,100,HUMPHREY  M,-0.476,-0.023
95,14513,33,0,MINNESO,100,ANDERSON,-0.471,0.135
95,2822,46,0,MISSISS,100,EASTLAND,0.085,0.964
95,8883,46,0,MISSISS,100,STENNIS,-0.058,0.917
95,14501,34,0,MISSOUR,200,DANFORTH,0.127,-0.655
95,12104,34,0,MISSOUR,100,EAGLETON,-0.358,0.292
95,12039,64,0,MONTANA,100,MELCHER,-0.19,0.47
95,6442,64,0,MONTANA,100,METCALF,-0.532,0.712
95,14515,64,0,MONTANA,100,HATFIELD  P,-0.289,0.556
95,14512,35,0,NEBRASK,100,ZORINSKY,-0.092,0.887
95,2267,35,0,NEBRASK,200,CURTIS,0.525,-0.209
95,1482,65,0,NEVADA,100,CANNON,-0.192,0.628
95,14077,65,0,NEVADA,200,LAXALT,0.501,-0.278
95,14310,4,0,NEW HAM,100,DURKIN,-0.421,0.375
95,10810,4,0,NEW HAM,100,MCINTYRE,-0.354,0.267
95,1569,12,0,NEW JER,200,CASE,-0.321,-0.944
95,10147,12,0,NEW JER,100,WILLIAMS,-0.374,-0.34
95,14510,66,0,NEW MEX,200,SCHMITT,0.336,-0.585
95,14103,66,0,NEW MEX,200,DOMENICI,0.208,-0.327
95,4898,13,0,NEW YOR,200,JAVITS,-0.212,-0.982
95,14508,13,0,NEW YOR,100,MOYNIHAN,-0.336,-0.297
95,14105,47,0,NORTH C,200,HELMS,0.623,0.671
95,14308,47,0,NORTH C,100,MORGAN,-0.185,0.962
95,1252,36,0,NORTH D,100,BURDICK,-0.333,0.442
95,10450,36,0,NORTH D,200,YOUNG,0.152,0.016
95,14073,24,0,OHIO,100,METZENBAUM,-0.5,0.086
95,14304,24,0,OHIO,100,GLENN,-0.225,0.033
95,12101,53,0,OKLAHOM,200,BELLMON,0.26,-0.748
95,14100,53,0,OKLAHOM,200,BARTLETT,0.446,-0.121
95,11203,72,0,OREGON,200,HATFIELD  M,0.027,-0.989
95,12107,72,0,OREGON,200,PACKWOOD,0.102,-0.827
95,13050,14,0,PENNSYL,200,HEINZ,0.012,-0.916
95,10557,14,0,PENNSYL,200,SCHWEIKER,0.085,-0.524
95,14500,5,0,RHODE I,200,CHAFEE,-0.009,-1.002
95,10818,5,0,RHODE I,100,PELL,-0.36,-0.216
95,9369,48,0,SOUTH C,200,THURMOND,0.414,0.118
95,11204,48,0,SOUTH C,100,HOLLINGS,-0.242,0.938
95,6256,37,0,SOUTH D,100,MCGOVERN,-0.572,0.281
95,13000,37,0,SOUTH D,100,ABOUREZK,-0.705,0.661
95,14509,54,0,TENNESS,100,SASSER,-0.284,0.628
95,11200,54,0,TENNESS,200,BAKER,0.255,-0.594
95,10823,49,0,TEXAS,200,TOWER,0.433,-0.351
95,660,49,0,TEXAS,100,BENTSEN,-0.128,0.407
95,14303,67,0,UTAH,200,GARN,0.484,-0.31
95,14503,67,0,UTAH,200,HATCH,0.434,-0.063
95,10562,6,0,VERMONT,200,STAFFORD,0.006,-0.735
95,14307,6,0,VERMONT,100,LEAHY,-0.358,-0.001
95,10802,40,0,VIRGINI,328,BYRD  H,0.199,1.082
95,11048,40,0,VIRGINI,200,SCOTT,0.564,0.826
95,5913,73,0,WASHING,100,MAGNUSON,-0.31,0.299
95,4851,73,0,WASHING,100,JACKSON,-0.275,0.147
95,1366,56,0,WEST VI,100,BYRD  R,-0.272,0.723
95,7722,56,0,WEST VI,100,RANDOLPH,-0.234,0.51
95,10816,25,0,WISCONS,100,NELSON,-0.52,0.438
95,7638,25,0,WISCONS,100,PROXMIRE,-0.487,1.146
95,14511,68,0,WYOMING,200,WALLOP,0.379,-0.655
95,11202,68,0,WYOMING,200,HANSEN,0.489,-0.185
96,99906,99,0,USA,100,CARTER,-0.422,0.024
96,14705,41,0,ALABAMA,100,HEFLIN  H,-0.094,0.978
96,14711,41,0,ALABAMA,100,STEWART  D,-0.258,0.718
96,12105,81,0,ALASKA,100,GRAVEL  M,-0.109,-0.125
96,12109,81,0,ALASKA,200,STEVENS  T,0.162,-0.646
96,14502,61,0,ARIZONA,100,DECONCINI,-0.176,0.697
96,3658,61,0,ARIZONA,200,GOLDWATER,0.652,-0.832
96,10791,42,0,ARKANSA,100,PRYOR  D,-0.205,0.607
96,14300,42,0,ARKANSA,100,BUMPERS  D,-0.326,0.509
96,14504,71,0,CALIFOR,200,HAYAKAWA  S,0.395,-0.799
96,12103,71,0,CALIFOR,100,CRANSTON  A,-0.4,-0.076
96,14305,62,0,COLORAD,100,HART  G,-0.411,0.278
96,14002,62,0,COLORAD,200,ARMSTRONG,0.508,-0.083
96,12032,1,0,CONNECT,200,WEICKER  L,0.005,-1
96,7847,1,0,CONNECT,100,RIBICOFF  A,-0.362,-0.222
96,14101,11,0,DELAWAR,100,BIDEN  J,-0.387,0.372
96,11044,11,0,DELAWAR,200,ROTH  W,0.282,-0.621
96,13101,43,0,FLORIDA,100,CHILES  L,-0.189,0.54
96,14309,43,0,FLORIDA,100,STONE  R,-0.133,0.536
96,9174,44,0,GEORGIA,100,TALMADGE  H,-0.128,0.943
96,14108,44,0,GEORGIA,100,NUNN  S,-0.106,0.814
96,4812,82,0,HAWAII,100,INOUYE  D,-0.328,0.151
96,10605,82,0,HAWAII,100,MATSUNAGA,-0.335,0.023
96,1721,63,0,IDAHO,100,CHURCH  F,-0.362,0.461
96,11029,63,0,IDAHO,200,MCCLURE  J,0.516,-0.113
96,13102,21,0,ILLINOI,100,STEVENSON,-0.302,-0.116
96,11205,21,0,ILLINOI,200,PERCY  C,0.068,-0.882
96,10800,22,0,INDIANA,100,BAYH  B,-0.432,0.112
96,14506,22,0,INDIANA,200,LUGAR  R,0.331,-0.593
96,14707,31,0,IOWA,200,JEPSEN  R,0.309,-0.033
96,10715,31,0,IOWA,100,CULVER  J,-0.503,-0.124
96,10513,32,0,KANSAS,200,DOLE  R,0.29,-0.439
96,14708,32,0,KANSAS,200,KASSEBAUM,0.174,-0.595
96,14302,51,0,KENTUCK,100,FORD  W,-0.237,0.612
96,14106,51,0,KENTUCK,100,HUDDLESTON,-0.261,0.547
96,5767,45,0,LOUISIA,100,LONG  R,-0.11,0.836
96,14107,45,0,LOUISIA,100,JOHNSTON  J,-0.136,0.695
96,14010,2,0,MAINE,200,COHEN  W,0.085,-0.66
96,6831,2,0,MAINE,100,MUSKIE  E,-0.426,0.145
96,14713,2,0,MAINE,100,MITCHELL  G,-0.302,0.167
96,13039,52,0,MARYLAN,100,SARBANES  P,-0.464,-0.089
96,10535,52,0,MARYLAN,200,MATHIAS  C,-0.127,-1.005
96,14279,3,0,MASSACH,100,TSONGAS  P,-0.419,-0.36
96,10808,3,0,MASSACH,100,KENNEDY  E,-0.483,-0.315
96,14709,23,0,MICHIGA,100,LEVIN  C,-0.42,-0.108
96,11043,23,0,MICHIGA,100,RIEGLE  D,-0.469,-0.018
96,14703,33,0,MINNESO,200,DURENBERGER,0.077,-0.801
96,14701,33,0,MINNESO,200,BOSCHWITZ,0.194,-0.958
96,14009,46,0,MISSISS,200,COCHRAN  T,0.232,-0.22
96,8883,46,0,MISSISS,100,STENNIS  J,-0.07,0.916
96,12104,34,0,MISSOUR,100,EAGLETON  T,-0.355,0.293
96,14501,34,0,MISSOUR,200,DANFORTH  J,0.134,-0.667
96,12039,64,0,MONTANA,100,MELCHER  J,-0.23,0.553
96,14203,64,0,MONTANA,100,BAUCUS  M,-0.304,0.323
96,14704,35,0,NEBRASK,100,EXON  J,-0.169,1.138
96,14512,35,0,NEBRASK,100,ZORINSKY  E,-0.067,0.943
96,14077,65,0,NEVADA,200,LAXALT  P,0.489,-0.311
96,1482,65,0,NEVADA,100,CANNON  H,-0.195,0.666
96,14310,4,0,NEW HAM,100,DURKIN  J,-0.421,0.375
96,14706,4,0,NEW HAM,200,HUMPHREY  G,0.557,0.09
96,10147,12,0,NEW JER,100,WILLIAMS  H,-0.376,-0.35
96,14702,12,0,NEW JER,100,BRADLEY  W,-0.328,-0.403
96,14510,66,0,NEW MEX,200,SCHMITT  H,0.336,-0.585
96,14103,66,0,NEW MEX,200,DOMENICI  P,0.212,-0.327
96,4898,13,0,NEW YOR,200,JAVITS  J,-0.217,-0.982
96,14508,13,0,NEW YOR,100,MOYNIHAN  P,-0.339,-0.294
96,14105,47,0,NORTH C,200,HELMS  J,0.639,0.657
96,14308,47,0,NORTH C,100,MORGAN  R,-0.185,0.962
96,10450,36,0,NORTH D,200,YOUNG  M,0.149,0.003
96,1252,36,0,NORTH D,100,BURDICK  Q,-0.324,0.448
96,14304,24,0,OHIO,100,GLENN  J,-0.237,0.038
96,14073,24,0,OHIO,100,METZENBAUM,-0.503,0.027
96,12101,53,0,OKLAHOM,200,BELLMON  H,0.229,-0.761
96,14700,53,0,OKLAHOM,100,BOREN  D,-0.035,0.889
96,12107,72,0,OREGON,200,PACKWOOD  R,0.096,-0.827
96,11203,72,0,OREGON,200,HATFIELD  M,0.025,-0.991
96,13050,14,0,PENNSYL,200,HEINZ  J,0.014,-0.864
96,10557,14,0,PENNSYL,200,SCHWEIKER,0.144,-0.472
96,10818,5,0,RHODE I,100,PELL  C,-0.365,-0.23
96,14500,5,0,RHODE I,200,CHAFEE  J,-0.005,-1.002
96,11204,48,0,SOUTH C,100,HOLLINGS  E,-0.248,0.945
96,9369,48,0,SOUTH C,200,THURMOND  S,0.41,0.11
96,6256,37,0,SOUTH D,100,MCGOVERN  G,-0.577,0.269
96,14268,37,0,SOUTH D,200,PRESSLER  L,0.035,-0.136
96,14509,54,0,TENNESS,100,SASSER  J,-0.293,0.63
96,11200,54,0,TENNESS,200,BAKER  H,0.251,-0.615
96,660,49,0,TEXAS,100,BENTSEN  L,-0.132,0.41
96,10823,49,0,TEXAS,200,TOWER  J,0.423,-0.408
96,14503,67,0,UTAH,200,HATCH  O,0.43,-0.061
96,14303,67,0,UTAH,200,GARN  J,0.486,-0.298
96,14307,6,0,VERMONT,100,LEAHY  P,-0.363,-0.001
96,10562,6,0,VERMONT,200,STAFFORD  R,0.003,-0.749
96,14712,40,0,VIRGINI,200,WARNER  J,0.254,-0.031
96,10802,40,0,VIRGINI,328,BYRD  HF,0.225,1.138
96,5913,73,0,WASHING,100,MAGNUSON  W,-0.312,0.31
96,4851,73,0,WASHING,100,JACKSON  H,-0.274,0.153
96,7722,56,0,WEST VI,100,RANDOLPH  J,-0.231,0.557
96,1366,56,0,WEST VI,100,BYRD  RC,-0.28,0.74
96,10816,25,0,WISCONS,100,NELSON  G,-0.509,0.473
96,7638,25,0,WISCONS,100,PROXMIRE  W,-0.483,1.257
96,14511,68,0,WYOMING,200,WALLOP  M,0.421,-0.635
96,14710,68,0,WYOMING,200,SIMPSON  A,0.355,-0.419
97,99907,99,0,USA,200,REAGAN,0.496,-0.868
97,14705,41,0,ALABAMA,100,HEFLIN  H,-0.089,0.983
97,14901,41,0,ALABAMA,200,DENTON  J,0.471,0.027
97,12109,81,0,ALASKA,200,STEVENS  T,0.168,-0.633
97,14907,81,0,ALASKA,200,MURKOWSKI,0.285,-0.563
97,3658,61,0,ARIZONA,200,GOLDWATER,0.649,-0.901
97,14502,61,0,ARIZONA,100,DECONCINI,-0.183,0.696
97,10791,42,0,ARKANSA,100,PRYOR  D,-0.23,0.63
97,14300,42,0,ARKANSA,100,BUMPERS  D,-0.333,0.519
